n,R,Method,Constraint,rel_risk
400,0.5,"StochOptForest
(apx-soln)",yes,1.4487958785741746
400,0.5,"StochOptForest
(apx-soln)",yes,1.2959553016466725
400,0.5,"StochOptForest
(apx-soln)",yes,1.6756205785506042
400,0.5,"StochOptForest
(apx-soln)",yes,1.5662242321304594
400,0.5,"StochOptForest
(apx-soln)",yes,1.4398335313119397
400,0.5,"StochOptForest
(apx-soln)",yes,1.4503698352258718
400,0.5,"StochOptForest
(apx-soln)",yes,1.3778729766159306
400,0.5,"StochOptForest
(apx-soln)",yes,1.4306454622372735
400,0.5,"StochOptForest
(apx-soln)",yes,1.4395725798482075
400,0.5,"StochOptForest
(apx-soln)",yes,1.177373064943438
400,0.5,"StochOptForest
(apx-soln)",yes,1.4094224384278322
400,0.5,"StochOptForest
(apx-soln)",yes,1.424361687932277
400,0.5,"StochOptForest
(apx-soln)",yes,1.3273171765743261
400,0.5,"StochOptForest
(apx-soln)",yes,1.2239543211331838
400,0.5,"StochOptForest
(apx-soln)",yes,1.341470878267489
400,0.5,"StochOptForest
(apx-soln)",yes,1.287616588449125
400,0.5,"StochOptForest
(apx-soln)",yes,1.269447707610042
400,0.5,"StochOptForest
(apx-soln)",yes,1.4159121755060506
400,0.5,"StochOptForest
(apx-soln)",yes,1.370500854063888
400,0.5,"StochOptForest
(apx-soln)",yes,1.3896640663491606
400,0.5,"StochOptForest
(apx-soln)",yes,1.4856361114894936
400,0.5,"StochOptForest
(apx-soln)",yes,1.2632418932469271
400,0.5,"StochOptForest
(apx-soln)",yes,1.359174559490378
400,0.5,"StochOptForest
(apx-soln)",yes,1.3569793926826486
400,0.5,"StochOptForest
(apx-soln)",yes,1.2078527108087633
400,0.5,"StochOptForest
(apx-soln)",yes,1.7136916465025998
400,0.5,"StochOptForest
(apx-soln)",yes,1.3119081056536497
400,0.5,"StochOptForest
(apx-soln)",yes,1.343277862077556
400,0.5,"StochOptForest
(apx-soln)",no,2.2885437351082767
400,0.5,"StochOptForest
(apx-soln)",no,2.2377099253748645
400,0.5,"StochOptForest
(apx-soln)",no,2.9179852659963905
400,0.5,"StochOptForest
(apx-soln)",no,2.067097007504589
400,0.5,"StochOptForest
(apx-soln)",no,2.5578283454588617
400,0.5,"StochOptForest
(apx-soln)",no,2.035699029661396
400,0.5,"StochOptForest
(apx-soln)",no,2.4113308078354874
400,0.5,"StochOptForest
(apx-soln)",no,2.666091754708134
400,0.5,"StochOptForest
(apx-soln)",no,2.2873873701757264
400,0.5,"StochOptForest
(apx-soln)",no,2.2220396809904144
400,0.5,"StochOptForest
(apx-soln)",no,2.234443029038356
400,0.5,"StochOptForest
(apx-soln)",no,2.512305338346774
400,0.5,"StochOptForest
(apx-soln)",no,2.1077778359113712
400,0.5,"StochOptForest
(apx-soln)",no,1.7410784881038257
400,0.5,"StochOptForest
(apx-soln)",no,2.634155026795464
400,0.5,"StochOptForest
(apx-soln)",no,2.734736133869677
400,0.5,"StochOptForest
(apx-soln)",no,1.9683358515755105
400,0.5,"StochOptForest
(apx-soln)",no,2.6097735868672274
400,0.5,"StochOptForest
(apx-soln)",no,2.0941231571468677
400,0.5,"StochOptForest
(apx-soln)",no,2.5315782165844203
400,0.5,"StochOptForest
(apx-soln)",no,2.036456646963793
400,0.5,"StochOptForest
(apx-soln)",no,1.632520428387238
400,0.5,"StochOptForest
(apx-soln)",no,2.1932761267935517
400,0.5,"StochOptForest
(apx-soln)",no,2.191529001521066
400,0.5,"StochOptForest
(apx-soln)",no,3.565306383639064
400,0.5,"StochOptForest
(apx-soln)",no,2.1745503666401635
400,0.5,"StochOptForest
(apx-soln)",no,2.648460164758762
400,0.5,"StochOptForest
(apx-soln)",no,2.292200065492878
400,0.5,"StochOptForest
(apx-soln)",no,2.6924391450407774
400,0.5,"StochOptForest
(apx-soln)",no,1.8090148697607158
400,0.5,"StochOptForest
(apx-soln)",no,2.6585219568206395
400,0.5,"StochOptForest
(apx-soln)",no,1.9307705297710338
400,0.5,"StochOptForest
(apx-soln)",no,2.063663052967276
400,0.5,"StochOptForest
(apx-soln)",no,2.1622085412281753
400,0.5,"StochOptForest
(apx-soln)",no,2.131416912593485
400,0.5,"StochOptForest
(apx-soln)",no,2.1551163362209342
400,0.5,"StochOptForest
(apx-soln)",no,2.0574007679166515
400,0.5,"StochOptForest
(apx-soln)",no,2.4141817041337585
400,0.5,"StochOptForest
(apx-soln)",no,1.895457650325771
400,0.5,"StochOptForest
(apx-soln)",no,2.1295729811345683
400,0.5,"StochOptForest
(apx-soln)",no,2.6552512701833275
400,0.5,"StochOptForest
(apx-soln)",no,2.3154910253911307
400,0.5,"StochOptForest
(apx-soln)",no,2.5104714075611985
400,0.5,"StochOptForest
(apx-soln)",no,2.1509612262353226
400,0.5,"StochOptForest
(apx-soln)",no,2.2036514555964044
400,0.5,"StochOptForest
(apx-soln)",no,2.117042084543835
400,0.5,"StochOptForest
(apx-soln)",no,2.4968712021385686
400,0.5,"StochOptForest
(apx-soln)",no,2.0184754958075337
400,0.5,"StochOptForest
(apx-soln)",no,2.0056495533232677
400,0.5,"StochOptForest
(apx-soln)",no,1.7679136572297474
400,0.5,"StochOptForest
(apx-risk)",yes,1.2888742835847242
400,0.5,"StochOptForest
(apx-risk)",yes,1.4513373019128188
400,0.5,"StochOptForest
(apx-risk)",yes,1.5395363617488484
400,0.5,"StochOptForest
(apx-risk)",yes,1.2283638106159482
400,0.5,"StochOptForest
(apx-risk)",yes,1.155936316674652
400,0.5,"StochOptForest
(apx-risk)",yes,1.1985992520009803
400,0.5,"StochOptForest
(apx-risk)",yes,1.2939776857021865
400,0.5,"StochOptForest
(apx-risk)",yes,1.312288570795926
400,0.5,"StochOptForest
(apx-risk)",yes,1.269500134153564
400,0.5,"StochOptForest
(apx-risk)",yes,1.367142751890481
400,0.5,"StochOptForest
(apx-risk)",yes,1.1801550397321552
400,0.5,"StochOptForest
(apx-risk)",yes,1.2430517448878537
400,0.5,"StochOptForest
(apx-risk)",yes,1.2851827525615562
400,0.5,"StochOptForest
(apx-risk)",yes,1.1978486092805587
400,0.5,"StochOptForest
(apx-risk)",yes,1.6495999320355905
400,0.5,"StochOptForest
(apx-risk)",yes,1.227948115114166
400,0.5,"StochOptForest
(apx-risk)",yes,1.144855347056238
400,0.5,"StochOptForest
(apx-risk)",yes,1.2346905735068616
400,0.5,"StochOptForest
(apx-risk)",yes,1.3913951070838007
400,0.5,"StochOptForest
(apx-risk)",yes,1.2859177227955876
400,0.5,"StochOptForest
(apx-risk)",yes,1.179713888316518
400,0.5,"StochOptForest
(apx-risk)",yes,1.2759831248937143
400,0.5,"StochOptForest
(apx-risk)",yes,1.2617133804371499
400,0.5,"StochOptForest
(apx-risk)",yes,1.2602162030805808
400,0.5,"StochOptForest
(apx-risk)",yes,1.9897306038615883
400,0.5,"StochOptForest
(apx-risk)",yes,1.3723936284515417
400,0.5,"StochOptForest
(apx-risk)",yes,1.287425891976855
400,0.5,"StochOptForest
(apx-risk)",yes,1.3495393350653098
400,0.5,"StochOptForest
(apx-risk)",yes,1.2317622128663308
400,0.5,"StochOptForest
(apx-risk)",yes,1.4110466051267891
400,0.5,"StochOptForest
(apx-risk)",yes,1.2848661099613465
400,0.5,"StochOptForest
(apx-risk)",yes,1.10325412407762
400,0.5,"StochOptForest
(apx-risk)",yes,1.3799941398942497
400,0.5,"StochOptForest
(apx-risk)",yes,1.3228754443594501
400,0.5,"StochOptForest
(apx-risk)",yes,1.2649378778224047
400,0.5,"StochOptForest
(apx-risk)",yes,1.1378762222693162
400,0.5,"StochOptForest
(apx-risk)",yes,1.2964205674055025
400,0.5,"StochOptForest
(apx-risk)",yes,1.220003320468125
400,0.5,"StochOptForest
(apx-risk)",yes,2.0886203229640237
400,0.5,"StochOptForest
(apx-risk)",yes,1.2985394846900389
400,0.5,"StochOptForest
(apx-risk)",yes,1.2418776916884071
400,0.5,"StochOptForest
(apx-risk)",yes,1.2882164088729289
400,0.5,"StochOptForest
(apx-risk)",yes,1.3351106158560002
400,0.5,"StochOptForest
(apx-risk)",yes,1.15809837618584
400,0.5,"StochOptForest
(apx-risk)",yes,1.2560528972740643
400,0.5,"StochOptForest
(apx-risk)",yes,1.4784254011164268
400,0.5,"StochOptForest
(apx-risk)",yes,1.141856522000313
400,0.5,"StochOptForest
(apx-risk)",yes,1.5897126353123505
400,0.5,"StochOptForest
(apx-risk)",yes,1.153829785767492
400,0.5,"StochOptForest
(apx-risk)",yes,1.3116121987044276
400,0.5,"StochOptForest
(apx-risk)",no,1.2384775648973418
400,0.5,"StochOptForest
(apx-risk)",no,1.2253319061972943
400,0.5,"StochOptForest
(apx-risk)",no,1.4200586967757995
400,0.5,"StochOptForest
(apx-risk)",no,1.2375183426989895
400,0.5,"StochOptForest
(apx-risk)",no,1.0534022674711137
400,0.5,"StochOptForest
(apx-risk)",no,1.2074746977467103
400,0.5,"StochOptForest
(apx-risk)",no,1.164760658159948
400,0.5,"StochOptForest
(apx-risk)",no,1.2046998133475195
400,0.5,"StochOptForest
(apx-risk)",no,1.1662590515190148
400,0.5,"StochOptForest
(apx-risk)",no,1.2216193611888035
400,0.5,"StochOptForest
(apx-risk)",no,1.1016964214975047
400,0.5,"StochOptForest
(apx-risk)",no,1.1046046966122092
400,0.5,"StochOptForest
(apx-risk)",no,1.228049465014711
400,0.5,"StochOptForest
(apx-risk)",no,1.1500049092354667
400,0.5,"StochOptForest
(apx-risk)",no,1.2355279890868758
400,0.5,"StochOptForest
(apx-risk)",no,1.1022709302335547
400,0.5,"StochOptForest
(apx-risk)",no,1.0877692348926717
400,0.5,"StochOptForest
(apx-risk)",no,1.1945228866931916
400,0.5,"StochOptForest
(apx-risk)",no,1.1898248510074971
400,0.5,"StochOptForest
(apx-risk)",no,1.2046854401463312
400,0.5,"StochOptForest
(apx-risk)",no,1.1882659682887367
400,0.5,"StochOptForest
(apx-risk)",no,1.128009892213897
400,0.5,"StochOptForest
(apx-risk)",no,1.1305624064883815
400,0.5,"StochOptForest
(apx-risk)",no,1.2833590286928418
400,0.5,"StochOptForest
(apx-risk)",no,1.519347702665902
400,0.5,"StochOptForest
(apx-risk)",no,1.272397985138132
400,0.5,"StochOptForest
(apx-risk)",no,1.20253881889531
400,0.5,"StochOptForest
(apx-risk)",no,1.156781984933063
400,0.5,"StochOptForest
(apx-risk)",no,1.1434450269881968
400,0.5,"StochOptForest
(apx-risk)",no,1.5170424565035867
400,0.5,"StochOptForest
(apx-risk)",no,1.2385800512530802
400,0.5,"StochOptForest
(apx-risk)",no,1.1286868321604575
400,0.5,"StochOptForest
(apx-risk)",no,1.2150251045416276
400,0.5,"StochOptForest
(apx-risk)",no,1.2563145565975018
400,0.5,"StochOptForest
(apx-risk)",no,1.1393425958032948
400,0.5,"StochOptForest
(apx-risk)",no,1.0860382463412377
400,0.5,"StochOptForest
(apx-risk)",no,1.2571997606757426
400,0.5,"StochOptForest
(apx-risk)",no,1.1502644307456436
400,0.5,"StochOptForest
(apx-risk)",no,1.0655010727888858
400,0.5,"StochOptForest
(apx-risk)",no,1.1822346210819865
400,0.5,"StochOptForest
(apx-risk)",no,1.1091397954892517
400,0.5,"StochOptForest
(apx-risk)",no,1.5552347771439126
400,0.5,"StochOptForest
(apx-risk)",no,1.1397152385510982
400,0.5,"StochOptForest
(apx-risk)",no,1.1073193492886453
400,0.5,"StochOptForest
(apx-risk)",no,1.118290890873376
400,0.5,"StochOptForest
(apx-risk)",no,1.2739322626042622
400,0.5,"StochOptForest
(apx-risk)",no,1.080360301882363
400,0.5,"StochOptForest
(apx-risk)",no,1.433074334680421
400,0.5,"StochOptForest
(apx-risk)",no,1.1504361499352573
400,0.5,"StochOptForest
(apx-risk)",no,1.221342273630638
400,0.5,RandSplitForest,no,2.000657037864648
400,0.5,RandSplitForest,no,1.8729140684972487
400,0.5,RandSplitForest,no,2.4511800693956802
400,0.5,RandSplitForest,no,1.8938301268848345
400,0.5,RandSplitForest,no,2.0178967596849122
400,0.5,RandSplitForest,no,1.8477545456638615
400,0.5,RandSplitForest,no,2.1712915307938525
400,0.5,RandSplitForest,no,2.2027918849662314
400,0.5,RandSplitForest,no,2.0348291145698374
400,0.5,RandSplitForest,no,2.100706103652735
400,0.5,RandSplitForest,no,2.0539106391168755
400,0.5,RandSplitForest,no,2.123875547304921
400,0.5,RandSplitForest,no,1.8577735493146263
400,0.5,RandSplitForest,no,1.6253415705005785
400,0.5,RandSplitForest,no,2.2267384687010865
400,0.5,RandSplitForest,no,2.2387321912759135
400,0.5,RandSplitForest,no,1.7272552534281944
400,0.5,RandSplitForest,no,2.048732329801867
400,0.5,RandSplitForest,no,1.777133620190564
400,0.5,RandSplitForest,no,2.2553782087298906
400,0.5,RandSplitForest,no,1.7251265929426716
400,0.5,RandSplitForest,no,1.5300940791340865
400,0.5,RandSplitForest,no,1.8923238760068524
400,0.5,RandSplitForest,no,1.957780013620361
400,0.5,RandSplitForest,no,2.0257413030472415
400,0.5,RandSplitForest,no,1.8982828137612633
400,0.5,RandSplitForest,no,2.209893514728546
400,0.5,RandSplitForest,no,1.8834693850262219
400,0.5,RandSplitForest,no,2.3988806935126266
400,0.5,RandSplitForest,no,1.6600629900367443
400,0.5,RandSplitForest,no,2.261266923929845
400,0.5,RandSplitForest,no,1.689926619862066
400,0.5,RandSplitForest,no,1.781981867168039
400,0.5,RandSplitForest,no,1.9330724765944185
400,0.5,RandSplitForest,no,1.922614187567536
400,0.5,RandSplitForest,no,1.8675795298073385
400,0.5,RandSplitForest,no,1.8761066718914745
400,0.5,RandSplitForest,no,1.893244579426777
400,0.5,RandSplitForest,no,1.7143886299638282
400,0.5,RandSplitForest,no,1.9809512407340912
400,0.5,RandSplitForest,no,2.189927047314626
400,0.5,RandSplitForest,no,1.9708045026251755
400,0.5,RandSplitForest,no,2.175636349346388
400,0.5,RandSplitForest,no,1.8171543299725956
400,0.5,RandSplitForest,no,1.837571483281877
400,0.5,RandSplitForest,no,1.727027947981171
400,0.5,RandSplitForest,no,2.103011725652679
400,0.5,RandSplitForest,no,1.8776177851807416
400,0.5,RandSplitForest,no,1.7207134529530972
400,0.5,RandSplitForest,no,1.6549281270944771
400,0.5,RandForest,no,2.1135920816683327
400,0.5,RandForest,no,2.227750902830617
400,0.5,RandForest,no,1.6213166255167133
400,0.5,RandForest,no,1.6238572168016305
400,0.5,RandForest,no,1.7889623522728622
400,0.5,RandForest,no,2.239790195309506
400,0.5,RandForest,no,1.6934263038597943
400,0.5,RandForest,no,1.920299172885726
400,0.5,RandForest,no,2.3709924183523285
400,0.5,RandForest,no,1.718752148617024
400,0.5,RandForest,no,1.5730034510010984
400,0.5,RandForest,no,1.4631853971247162
400,0.5,RandForest,no,1.7134745645262908
400,0.5,RandForest,no,1.4084475398824117
400,0.5,RandForest,no,1.6408111947476645
400,0.5,RandForest,no,1.4890509578120539
400,0.5,RandForest,no,1.5402227147581624
400,0.5,RandForest,no,1.3822911917048493
400,0.5,RandForest,no,1.6498897067673168
400,0.5,RandForest,no,2.3410189192170168
400,0.5,RandForest,no,1.3706966413375723
400,0.5,RandForest,no,1.1891476646326524
400,0.5,RandForest,no,2.0365468498611596
400,0.5,RandForest,no,2.112232861042847
400,0.5,RandForest,no,3.453727529230376
400,0.5,RandForest,no,1.4187997496737
400,0.5,RandForest,no,1.456479043877833
400,0.5,RandForest,no,1.905206460925654
400,0.5,RandForest,no,1.6126270931269047
400,0.5,RandForest,no,2.784992567474189
400,0.5,RandForest,no,2.023082657187705
400,0.5,RandForest,no,1.3696572102188338
400,0.5,RandForest,no,1.5357242796898998
400,0.5,RandForest,no,1.7317152063223684
400,0.5,RandForest,no,1.5410082494716038
400,0.5,RandForest,no,1.586122970653013
400,0.5,RandForest,no,1.5080047389822993
400,0.5,RandForest,no,1.4003637761760925
400,0.5,RandForest,no,1.3325126504069633
400,0.5,RandForest,no,1.394442101395498
400,0.5,RandForest,no,1.5807534845171634
400,0.5,RandForest,no,1.5273385079258315
400,0.5,RandForest,no,1.9237319037225677
400,0.5,RandForest,no,1.6051384867855782
400,0.5,RandForest,no,1.4723515678130081
400,0.5,RandForest,no,1.6893880678033864
400,0.5,RandForest,no,1.5641765794585316
400,0.5,RandForest,no,5.177964548205583
400,0.5,RandForest,no,1.3504513422222975
400,0.5,RandForest,no,1.6186934735772553
800,0.5,"StochOptForest
(apx-soln)",yes,1.2757544698076007
800,0.5,"StochOptForest
(apx-soln)",yes,1.0826058594125048
800,0.5,"StochOptForest
(apx-soln)",yes,1.213315221960866
800,0.5,"StochOptForest
(apx-soln)",yes,1.2366876989785978
800,0.5,"StochOptForest
(apx-soln)",yes,1.183552641630142
800,0.5,"StochOptForest
(apx-soln)",yes,1.291381728084219
800,0.5,"StochOptForest
(apx-soln)",yes,1.1490195106922791
800,0.5,"StochOptForest
(apx-soln)",yes,1.2046313623021396
800,0.5,"StochOptForest
(apx-soln)",yes,1.1584119355136757
800,0.5,"StochOptForest
(apx-soln)",yes,1.326754199302222
800,0.5,"StochOptForest
(apx-soln)",yes,1.1651796175013174
800,0.5,"StochOptForest
(apx-soln)",yes,1.410368774030296
800,0.5,"StochOptForest
(apx-soln)",yes,1.2441683419329406
800,0.5,"StochOptForest
(apx-soln)",yes,1.2365569080163135
800,0.5,"StochOptForest
(apx-soln)",yes,1.234058009447781
800,0.5,"StochOptForest
(apx-soln)",yes,1.315722102908734
800,0.5,"StochOptForest
(apx-soln)",yes,1.343995820257794
800,0.5,"StochOptForest
(apx-soln)",yes,1.5577382086601772
800,0.5,"StochOptForest
(apx-soln)",yes,1.1661683425345712
800,0.5,"StochOptForest
(apx-soln)",yes,1.2376860778163499
800,0.5,"StochOptForest
(apx-soln)",yes,1.1788998083212179
800,0.5,"StochOptForest
(apx-soln)",yes,1.2459965481104494
800,0.5,"StochOptForest
(apx-soln)",yes,1.2041556183321789
800,0.5,"StochOptForest
(apx-soln)",yes,1.1784380336498725
800,0.5,"StochOptForest
(apx-soln)",yes,1.176838526365576
800,0.5,"StochOptForest
(apx-soln)",yes,1.2229651882314183
800,0.5,"StochOptForest
(apx-soln)",yes,1.2739972024299593
800,0.5,"StochOptForest
(apx-soln)",yes,1.2601431536796317
800,0.5,"StochOptForest
(apx-soln)",yes,1.3336821518323478
800,0.5,"StochOptForest
(apx-soln)",yes,1.2015798463544773
800,0.5,"StochOptForest
(apx-soln)",yes,1.2730436996966663
800,0.5,"StochOptForest
(apx-soln)",yes,1.3034912270958796
800,0.5,"StochOptForest
(apx-soln)",yes,1.1925408891036515
800,0.5,"StochOptForest
(apx-soln)",yes,1.2207829973427062
800,0.5,"StochOptForest
(apx-soln)",yes,1.276877553672336
800,0.5,"StochOptForest
(apx-soln)",yes,1.1306236263084135
800,0.5,"StochOptForest
(apx-soln)",yes,1.2554238732498348
800,0.5,"StochOptForest
(apx-soln)",yes,1.1875628356728585
800,0.5,"StochOptForest
(apx-soln)",yes,1.2595289525121072
800,0.5,"StochOptForest
(apx-soln)",yes,1.1654449671823919
800,0.5,"StochOptForest
(apx-soln)",yes,1.3020775082105172
800,0.5,"StochOptForest
(apx-soln)",yes,1.3122983564021427
800,0.5,"StochOptForest
(apx-soln)",yes,1.2085951663786272
800,0.5,"StochOptForest
(apx-soln)",yes,1.1905645284017994
800,0.5,"StochOptForest
(apx-soln)",yes,1.2532933550004939
800,0.5,"StochOptForest
(apx-soln)",yes,1.2861838152418197
800,0.5,"StochOptForest
(apx-soln)",yes,1.422557634557593
800,0.5,"StochOptForest
(apx-soln)",yes,1.2557852054581826
800,0.5,"StochOptForest
(apx-soln)",yes,1.1207240093627675
800,0.5,"StochOptForest
(apx-soln)",yes,1.2036920512851375
800,0.5,"StochOptForest
(apx-soln)",no,2.4078056415220606
800,0.5,"StochOptForest
(apx-soln)",no,2.6044908803856286
800,0.5,"StochOptForest
(apx-soln)",no,2.191561514407732
800,0.5,"StochOptForest
(apx-soln)",no,2.7169657309260535
800,0.5,"StochOptForest
(apx-soln)",no,2.273994389083383
800,0.5,"StochOptForest
(apx-soln)",no,1.934327694264726
800,0.5,"StochOptForest
(apx-soln)",no,2.390391251067859
800,0.5,"StochOptForest
(apx-soln)",no,2.4678664995592094
800,0.5,"StochOptForest
(apx-soln)",no,1.8860936928578338
800,0.5,"StochOptForest
(apx-soln)",no,2.3189509414833664
800,0.5,"StochOptForest
(apx-soln)",no,2.105925758630848
800,0.5,"StochOptForest
(apx-soln)",no,2.4895068772305544
800,0.5,"StochOptForest
(apx-soln)",no,2.0700667578376684
800,0.5,"StochOptForest
(apx-soln)",no,2.3932479073736483
800,0.5,"StochOptForest
(apx-soln)",no,2.359014174467508
800,0.5,"StochOptForest
(apx-soln)",no,2.3600631390276368
800,0.5,"StochOptForest
(apx-soln)",no,2.5174230106727222
800,0.5,"StochOptForest
(apx-soln)",no,2.272301392169776
800,0.5,"StochOptForest
(apx-soln)",no,2.216632735250991
800,0.5,"StochOptForest
(apx-soln)",no,2.2476053475274065
800,0.5,"StochOptForest
(apx-soln)",no,2.194759783251069
800,0.5,"StochOptForest
(apx-soln)",no,2.4168882662850155
800,0.5,"StochOptForest
(apx-soln)",no,2.035109683656378
800,0.5,"StochOptForest
(apx-soln)",no,2.006667737579609
800,0.5,"StochOptForest
(apx-soln)",no,2.473413537909386
800,0.5,"StochOptForest
(apx-soln)",no,2.772610136579545
800,0.5,"StochOptForest
(apx-soln)",no,2.5028643137485314
800,0.5,"StochOptForest
(apx-soln)",no,2.2361280926115485
800,0.5,"StochOptForest
(apx-soln)",no,2.5916210740354053
800,0.5,"StochOptForest
(apx-soln)",no,1.9692268277192762
800,0.5,"StochOptForest
(apx-soln)",no,2.4859604874062
800,0.5,"StochOptForest
(apx-soln)",no,2.5655709722907796
800,0.5,"StochOptForest
(apx-soln)",no,2.353746604433765
800,0.5,"StochOptForest
(apx-soln)",no,2.7671226375357185
800,0.5,"StochOptForest
(apx-soln)",no,2.6119542896849897
800,0.5,"StochOptForest
(apx-soln)",no,2.3404399929259294
800,0.5,"StochOptForest
(apx-soln)",no,2.1358416705670145
800,0.5,"StochOptForest
(apx-soln)",no,2.075765133550112
800,0.5,"StochOptForest
(apx-soln)",no,2.449212054099096
800,0.5,"StochOptForest
(apx-soln)",no,1.8815486616979213
800,0.5,"StochOptForest
(apx-soln)",no,2.2325820457137358
800,0.5,"StochOptForest
(apx-soln)",no,2.6221387111910226
800,0.5,"StochOptForest
(apx-soln)",no,2.210254864284862
800,0.5,"StochOptForest
(apx-soln)",no,2.2302944415351504
800,0.5,"StochOptForest
(apx-soln)",no,2.2738079333334444
800,0.5,"StochOptForest
(apx-soln)",no,2.277486707853042
800,0.5,"StochOptForest
(apx-soln)",no,1.9632234167544385
800,0.5,"StochOptForest
(apx-soln)",no,2.408664495953774
800,0.5,"StochOptForest
(apx-soln)",no,2.5798590754798125
800,0.5,"StochOptForest
(apx-soln)",no,2.488811624571484
800,0.5,"StochOptForest
(apx-risk)",yes,1.1764603886160938
800,0.5,"StochOptForest
(apx-risk)",yes,1.096232528880025
800,0.5,"StochOptForest
(apx-risk)",yes,1.1078251209903767
800,0.5,"StochOptForest
(apx-risk)",yes,1.1241186416351845
800,0.5,"StochOptForest
(apx-risk)",yes,1.0821728706468259
800,0.5,"StochOptForest
(apx-risk)",yes,1.1487941220025397
800,0.5,"StochOptForest
(apx-risk)",yes,1.1102786084389673
800,0.5,"StochOptForest
(apx-risk)",yes,1.2085780370064159
800,0.5,"StochOptForest
(apx-risk)",yes,1.1204394551009595
800,0.5,"StochOptForest
(apx-risk)",yes,1.236131164892365
800,0.5,"StochOptForest
(apx-risk)",yes,1.1350552708085055
800,0.5,"StochOptForest
(apx-risk)",yes,1.2410001570478428
800,0.5,"StochOptForest
(apx-risk)",yes,1.2174504778847095
800,0.5,"StochOptForest
(apx-risk)",yes,1.1517273883790689
800,0.5,"StochOptForest
(apx-risk)",yes,1.1972874341994904
800,0.5,"StochOptForest
(apx-risk)",yes,1.1910798030336416
800,0.5,"StochOptForest
(apx-risk)",yes,1.1662130078459978
800,0.5,"StochOptForest
(apx-risk)",yes,1.1643042756626927
800,0.5,"StochOptForest
(apx-risk)",yes,1.1167206207583285
800,0.5,"StochOptForest
(apx-risk)",yes,1.1364630027044627
800,0.5,"StochOptForest
(apx-risk)",yes,1.0864413783059357
800,0.5,"StochOptForest
(apx-risk)",yes,1.1253614140599109
800,0.5,"StochOptForest
(apx-risk)",yes,1.1347734114768357
800,0.5,"StochOptForest
(apx-risk)",yes,1.1301882919298363
800,0.5,"StochOptForest
(apx-risk)",yes,1.0714534464492154
800,0.5,"StochOptForest
(apx-risk)",yes,1.101566157245087
800,0.5,"StochOptForest
(apx-risk)",yes,1.2223611062908697
800,0.5,"StochOptForest
(apx-risk)",yes,1.1709282803670424
800,0.5,"StochOptForest
(apx-risk)",yes,1.271952398800789
800,0.5,"StochOptForest
(apx-risk)",yes,1.105833947482494
800,0.5,"StochOptForest
(apx-risk)",yes,1.1955381664640974
800,0.5,"StochOptForest
(apx-risk)",yes,1.2065553979387331
800,0.5,"StochOptForest
(apx-risk)",yes,1.1067802555426747
800,0.5,"StochOptForest
(apx-risk)",yes,1.118567457543108
800,0.5,"StochOptForest
(apx-risk)",yes,1.1561138547001608
800,0.5,"StochOptForest
(apx-risk)",yes,1.1075512274482795
800,0.5,"StochOptForest
(apx-risk)",yes,1.2034282706331627
800,0.5,"StochOptForest
(apx-risk)",yes,1.1029552879513693
800,0.5,"StochOptForest
(apx-risk)",yes,1.2573430671402894
800,0.5,"StochOptForest
(apx-risk)",yes,1.1399740838854722
800,0.5,"StochOptForest
(apx-risk)",yes,1.2445513089441715
800,0.5,"StochOptForest
(apx-risk)",yes,1.1988766647860765
800,0.5,"StochOptForest
(apx-risk)",yes,1.1085926356759055
800,0.5,"StochOptForest
(apx-risk)",yes,1.1600859910805308
800,0.5,"StochOptForest
(apx-risk)",yes,1.1805583775665252
800,0.5,"StochOptForest
(apx-risk)",yes,1.1837663807995473
800,0.5,"StochOptForest
(apx-risk)",yes,1.2616739025112795
800,0.5,"StochOptForest
(apx-risk)",yes,1.179449062901907
800,0.5,"StochOptForest
(apx-risk)",yes,1.1063388061445394
800,0.5,"StochOptForest
(apx-risk)",yes,1.1314299792169236
800,0.5,"StochOptForest
(apx-risk)",no,1.080403418649056
800,0.5,"StochOptForest
(apx-risk)",no,1.2150124531878994
800,0.5,"StochOptForest
(apx-risk)",no,1.12772369372475
800,0.5,"StochOptForest
(apx-risk)",no,1.086823091730528
800,0.5,"StochOptForest
(apx-risk)",no,1.0455015932683287
800,0.5,"StochOptForest
(apx-risk)",no,1.0458304702671326
800,0.5,"StochOptForest
(apx-risk)",no,1.0419339248826036
800,0.5,"StochOptForest
(apx-risk)",no,1.4193212680159923
800,0.5,"StochOptForest
(apx-risk)",no,1.0789675372115086
800,0.5,"StochOptForest
(apx-risk)",no,1.1513970623949377
800,0.5,"StochOptForest
(apx-risk)",no,1.064669980073895
800,0.5,"StochOptForest
(apx-risk)",no,1.206015812137506
800,0.5,"StochOptForest
(apx-risk)",no,1.1637567566835136
800,0.5,"StochOptForest
(apx-risk)",no,1.1904146823804664
800,0.5,"StochOptForest
(apx-risk)",no,1.134071317136491
800,0.5,"StochOptForest
(apx-risk)",no,1.1580549862588165
800,0.5,"StochOptForest
(apx-risk)",no,1.3879461455195692
800,0.5,"StochOptForest
(apx-risk)",no,1.1563158793684343
800,0.5,"StochOptForest
(apx-risk)",no,1.1529961908071156
800,0.5,"StochOptForest
(apx-risk)",no,1.877076192062418
800,0.5,"StochOptForest
(apx-risk)",no,1.0491745962756205
800,0.5,"StochOptForest
(apx-risk)",no,1.1347546032588194
